currency,storeId,customerId
USD,Electronics,5be0f6b5-b8d8-40e3-bbe5-2fd2e1e94d15
USD,Electronics,a8f6966c-b9aa-4c63-b238-beb13e031f5e
USD,Electronics,91783f96-e6e0-4702-a5be-01b8cc75cfb8
USD,Electronics,e59c3d47-e979-4246-b955-43a073944aaf
USD,Electronics,a8b57812-1548-4505-871b-7e9384dc8fe7
USD,Electronics,3c97b801-2337-479f-a0e5-66cf946d7347
USD,Electronics,d3b96014-1e6c-4d9b-bfb2-5ede4acb494e
USD,Electronics,0d159b1c-5ad4-47d6-9716-70bd23596c27
USD,Electronics,18843c59-73d8-4de9-a296-cbf149586af7
USD,Electronics,70d8e26c-d4f2-4b4d-9a1d-b44b738b0832
USD,Electronics,45b049ed-87e3-4e7a-bc8a-f50c5c0a6b4e
USD,Electronics,905a5902-91e1-4578-b5fc-fb7b3cd9307f
USD,Electronics,c77b88b3-531b-4e26-a02c-8cd2ef645d4a
USD,Electronics,a8d41c0b-4064-47f0-9e7e-e5f1c1642546
USD,Electronics,5ace9393-f062-466d-8022-3a92d0c34b58
USD,Electronics,f74fd830-6722-4a87-a4b4-8de343f71b36
USD,Electronics,f9bd65cc-13c2-454d-b2b9-7ea7d41b083f
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,f260f160-ca85-4616-9d40-d56a2be2dc49
USD,Electronics,665eb125-72ac-41be-b50b-c18ea52dd417
USD,Electronics,665eb125-72ac-41be-b50b-c18ea52dd417
USD,Electronics,82feeee4-3d6c-44b9-a97f-30a03a4b5ace
USD,Electronics,9b2eb0b6-e6dd-4d87-99c8-62e3cb1d027d
SEK,Electronics,f18fafa3-66a4-45f6-8469-05a807d33520
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,2d4fff4b-16c1-477e-8ec2-9aafb7ce2cd7
USD,Electronics,b8f04445-7ae0-47b7-9e04-6b0695671b12
USD,Electronics,9f9b259c-b41f-4e9b-b432-b2b80a1cdbe2
USD,Electronics,665eb125-72ac-41be-b50b-c18ea52dd417
USD,Electronics,a480a2ff-c912-4756-a5d9-df8a7e691bca
USD,Electronics,75505fde-a995-4113-81c5-d198ef652803
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,cacb5ccf-fbb1-407a-b3aa-2d0423b32de8
USD,Electronics,f3b9f850-e117-4b62-b401-58dfd3c0db6d
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,940acd6f-7600-4d43-b4d9-c3f2f0e1d6c4
USD,Electronics,eaf5ecd6-7ea7-4fe0-972e-d7441c3357da
USD,Electronics,3b87dd1f-2487-4011-9b9c-96b512a0dd5f
USD,Electronics,37559639-fdd3-4dfa-9c7e-9063dfc9deb9
USD,Electronics,0d159b1c-5ad4-47d6-9716-70bd23596c27
USD,Electronics,144f658a-c472-40bb-b076-c9fac729d724
USD,Electronics,8f560cca-e99d-4f69-96b3-37417e8fca6b
USD,Electronics,74a54cef-aff3-4511-8707-696392ca58a6
SEK,Electronics,d45c5933-f3a4-493d-b158-64a6b6ca379e
SEK,Electronics,4c6e8788-1d95-4246-93db-e5831619e398
USD,Electronics,2900f584-c703-4642-a457-4e9e93b4dfd6
USD,Electronics,e634ae38-ef35-4ec6-b9e7-849f54c09a72
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,38f08f3a-5252-45d4-8823-9614ca024a61
USD,Electronics,d1eb6f35-aa94-428b-a845-bfdd66b74238
USD,Electronics,d0c65216-5e9c-493b-9c82-1db7286e5b52
USD,Electronics,921d860f-20be-405c-8526-455bc11a8f16
USD,Electronics,45b049ed-87e3-4e7a-bc8a-f50c5c0a6b4e
USD,Electronics,f260f160-ca85-4616-9d40-d56a2be2dc49
USD,Electronics,1a51c4b1-503b-442c-aebc-ac308a5cf852
USD,Electronics,8084396b-871c-4820-b2ab-a8994d7ee39f
USD,Electronics,a8d41c0b-4064-47f0-9e7e-e5f1c1642546
SEK,Electronics,6dc812ce-d9dc-442d-870d-40f1cca535be
USD,Electronics,7649de32-e2bc-4a30-b9ce-babfde22a5ac
USD,Electronics,c69d1c0a-1d54-4ff2-b77d-9edeee372b8a
USD,Electronics,bcca1106-4637-44b7-90fd-7bed2c141109
USD,Electronics,58409fa0-8664-4608-8d56-2ef662a7e698
USD,Electronics,650fbb87-454c-4d57-899d-19ce8318dd40
USD,Electronics,35c08d3c-390e-400a-9258-a55110303033
USD,Electronics,d9c5c4de-8687-463c-be44-e59c745f6012
USD,Electronics,1658ff58-e1a4-46f3-bda3-99410fd7b9e3
USD,Electronics,bd7c8478-2136-4638-bc87-c7d1c557ce3b
USD,Electronics,2a6d2311-f1be-4d19-bb94-9d6cf167d539
USD,Electronics,5b770425-292f-4551-aa53-869329399f34
USD,Electronics,ad7b2d6b-4851-4707-a60c-1f92f5e0f659
USD,Electronics,15d40e3a-9ab9-4e28-b93d-43e4ff3ee1d2
USD,Electronics,c0e6f405-4e1f-436c-9bf9-657e258cbc1c
USD,Electronics,b796c55d-29f2-48df-8d54-b7c09abc9f5c
USD,Electronics,74a54cef-aff3-4511-8707-696392ca58a6
USD,Electronics,8b2c2fe0-bbb9-4977-94e5-65b37b2ee20c
USD,Electronics,306812b9-21d5-4c05-a6d3-27ab650df5f5
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,75505fde-a995-4113-81c5-d198ef652803
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,f29672bc-37fd-4a41-b5e1-f7d2087f648d
USD,Electronics,864606e7-5a74-41d2-8368-71bad77184e8
USD,Electronics,b1d1208e-3392-44f9-b429-b0e4b3de6ccd
USD,Electronics,7546493f-7a30-4dc6-b300-8587d9fa56b6
USD,Electronics,2703caea-7744-41ff-82f0-71f888158378
SEK,Electronics,4bfbe05e-bc51-4406-88c3-f6ee96348b06
SEK,Electronics,aaafad4c-ee1f-4284-8767-4292ecdc8e95
USD,Electronics,7b0b7a25-87b3-4788-83f0-6ba6f927148a
SEK,Electronics,8bcd116c-4b97-4bb9-a06c-6ea52a8798fe
USD,Electronics,20bf3957-53f4-4ae9-ac4b-d2b896c2c39d
USD,Electronics,357b66eb-553b-4144-b4bf-c7c05878826b
SEK,Electronics,ee64592a-1e84-4fcc-91fc-90c8e203be2e
USD,Electronics,86b23e6e-aa3e-4ad9-886f-99fd3490a2d8
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,9b2eb0b6-e6dd-4d87-99c8-62e3cb1d027d
USD,Electronics,15d40e3a-9ab9-4e28-b93d-43e4ff3ee1d2
USD,Electronics,9b2eb0b6-e6dd-4d87-99c8-62e3cb1d027d
USD,Electronics,27c1e08c-d0b8-4290-87a9-0647e102b140
USD,Electronics,9f9b259c-b41f-4e9b-b432-b2b80a1cdbe2
USD,Electronics,43de7b19-12df-498f-ac81-b1e6a2047095
SEK,Electronics,111dcb59-b668-4ec0-b919-d9cd8ee2477f
SEK,Electronics,266643c4-4aa9-4c1c-8180-480c9ae236ce
SEK,Electronics,abab6dbf-1d03-426d-8769-e42abdda0afc
USD,Electronics,5c8ab970-31b4-49a9-a19e-0a6adca3726a
USD,Electronics,e75b3112-0c4d-42d0-ad0e-3bdb345c7583
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,738c472b-1ff3-4385-8a0b-941378056a7d
USD,Electronics,ecbe7fe7-2740-481f-b52f-dad7300e2f19
USD,Electronics,a702e4b8-37ea-49ea-9576-770f525e50c6
USD,Electronics,74a54cef-aff3-4511-8707-696392ca58a6
SEK,Electronics,49132f71-2b63-492c-951c-51de69e243b0
USD,Electronics,ca5403d7-0678-40fe-bfcb-ca467923813f
USD,Electronics,5ace9393-f062-466d-8022-3a92d0c34b58
SEK,Electronics,f807b516-14ab-46d6-a7ad-8d78e20a7f62
USD,Electronics,9506da70-1aa4-4a7d-a17e-ba7f008ccd50
USD,Electronics,2ff923ce-870b-4aec-adfc-622174850509
SEK,Electronics,2888a2d1-7384-4242-baa8-90086f979eab
SEK,Electronics,30deed8f-2193-486b-a04d-a51fdabbf357
USD,Electronics,5e52f51c-7b74-43d2-b01d-d97fe0c975e0
USD,Electronics,4f181635-1b67-406b-931b-0cad5b541303
USD,Electronics,f3e8cea1-84da-45fa-8d9e-c3b7fbb1c64b
USD,Electronics,bd7c8478-2136-4638-bc87-c7d1c557ce3b
USD,Electronics,f6082813-59a7-47b1-8031-a30b3cf00cb3
USD,Electronics,d3d84892-e556-4c91-a632-71509ccc7021
USD,Electronics,3005acac-11ed-472b-a6f6-e2db99240985
USD,Electronics,345eac8f-631b-45f9-8084-5bbdfff39e90
USD,Electronics,04b8ff12-5d22-4121-a1e1-1fb6fe52da8a
USD,Electronics,c80193b8-fa3b-47c1-97cf-1712f62f16eb
USD,Electronics,61195b52-6481-41f5-88cb-36f80a32f5f2
USD,Electronics,ecbe7fe7-2740-481f-b52f-dad7300e2f19
USD,Electronics,8947def8-ee47-475c-a067-6fbd9a335726
USD,Electronics,82feeee4-3d6c-44b9-a97f-30a03a4b5ace
USD,Electronics,ce0065a3-5ccf-4cef-991a-d00ddee5dd94
USD,Electronics,52c50295-b590-4798-a825-cfa27e066555
USD,Electronics,2900f584-c703-4642-a457-4e9e93b4dfd6
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
USD,Electronics,5be0f6b5-b8d8-40e3-bbe5-2fd2e1e94d15
SEK,Electronics,ef505907-1ef0-429e-9176-6be43c75c263
USD,Electronics,d3b96014-1e6c-4d9b-bfb2-5ede4acb494e
USD,Electronics,d9c5c4de-8687-463c-be44-e59c745f6012
USD,Electronics,921d860f-20be-405c-8526-455bc11a8f16
USD,Electronics,c9e56651-54c5-469b-9864-c448ff9e8c01
USD,Electronics,994540f0-f949-4951-8b91-d6dda5b47136
USD,Electronics,97b07d24-20f8-4c5a-8bc9-01565548c4e7
USD,Electronics,241c9fcf-afb5-4261-afb4-aec1caffac24
USD,Electronics,35c08d3c-390e-400a-9258-a55110303033
USD,Electronics,a63754d0-8e6d-4901-9007-f6ecde4bcb66
USD,Electronics,c1767481-60e3-408d-a01e-2cdcc1d1b881
USD,Electronics,d0c65216-5e9c-493b-9c82-1db7286e5b52
USD,Electronics,2dd24622-ec4c-4627-bd05-2a6908e37cdf
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
USD,Electronics,f58915a9-90f8-43a6-9375-6d9cd2fce7f2
USD,Electronics,8ab6dc83-99a1-486f-982a-acd739e40267
USD,Electronics,44783fce-b1ac-4cba-b8a1-e85950029d65
USD,Electronics,b1d1208e-3392-44f9-b429-b0e4b3de6ccd
USD,Electronics,eaf5ecd6-7ea7-4fe0-972e-d7441c3357da
USD,Electronics,2ff923ce-870b-4aec-adfc-622174850509
USD,Electronics,23d36f45-3671-4ac9-bd5d-2969aa20627b
USD,Electronics,5f3249b9-0150-4b52-9c3b-e1c90efbb2e6
SEK,Electronics,efdf564f-066e-4f80-a800-3bbabc45d9b7
USD,Electronics,d2bf5873-744f-411b-bfff-6329347fd87a
USD,Electronics,3161a321-e1f8-4130-89a1-6584801522af
USD,Electronics,1a51c4b1-503b-442c-aebc-ac308a5cf852
USD,Electronics,a702e4b8-37ea-49ea-9576-770f525e50c6
USD,Electronics,38f08f3a-5252-45d4-8823-9614ca024a61
USD,Electronics,a702e4b8-37ea-49ea-9576-770f525e50c6
USD,Electronics,bb49fc1e-40f7-4092-8bb8-8c2bf29a8d54
SEK,Electronics,287ec7df-5817-42ed-871c-ac4bad3dd052
USD,Electronics,c035f0fe-452c-430f-8957-96ef14047f7c
USD,Electronics,599d1a73-d395-4bf1-bd5c-db45aac38d2d
USD,Electronics,0ed0749d-ed9d-41dd-9af2-dfcfd800992d
SEK,Electronics,dca3f4df-335f-46e6-9d52-757ff876a6a7
USD,Electronics,a93b9bab-f13d-4f55-b959-9137227c3d11
USD,Electronics,4999c4ba-424a-4cef-b9f4-093697a42d33
USD,Electronics,bb49fc1e-40f7-4092-8bb8-8c2bf29a8d54
USD,Electronics,8947def8-ee47-475c-a067-6fbd9a335726
USD,Electronics,5be0f6b5-b8d8-40e3-bbe5-2fd2e1e94d15
SEK,Electronics,97fc055e-c3aa-4b58-921f-c1be9f799d6d
USD,Electronics,80a0dc3a-694f-43b5-9320-81d52ff0d84b
SEK,Electronics,94a126eb-013c-4cfe-8b38-07491c430d13
USD,Electronics,7bd89093-b9f0-4a0e-978f-8b56ca819931
USD,Electronics,736e6507-c820-4184-ac30-1897ec660612
USD,Electronics,2a6d2311-f1be-4d19-bb94-9d6cf167d539
USD,Electronics,bb42cdf7-64f9-4c34-873a-8677918d5d90
USD,Electronics,f3b9f850-e117-4b62-b401-58dfd3c0db6d
USD,Electronics,921d860f-20be-405c-8526-455bc11a8f16
USD,Electronics,ce0065a3-5ccf-4cef-991a-d00ddee5dd94
SEK,Electronics,fddfca08-cbb9-4094-a4b6-2099dfa8d7b3
USD,Electronics,a0789d68-507e-401d-afd6-865e2700bc24
USD,Electronics,75505fde-a995-4113-81c5-d198ef652803
USD,Electronics,66f24cfd-f319-4fc4-869d-8c88ef43244d
USD,Electronics,f0a0a7d5-4d08-4b81-adcc-4b572766861a
USD,Electronics,c1767481-60e3-408d-a01e-2cdcc1d1b881
USD,Electronics,b041e74e-f2cf-4820-9df3-471ee6daa3bf
USD,Electronics,a8d41c0b-4064-47f0-9e7e-e5f1c1642546
SEK,Electronics,34410afa-b07b-4800-a772-1ea7de2efcf7
USD,Electronics,345eac8f-631b-45f9-8084-5bbdfff39e90
USD,Electronics,48580dc2-4947-4e0d-8101-2257813fb670
USD,Electronics,9fa59891-58e2-4477-a363-c36a884c5745
USD,Electronics,7bae08f1-7748-459f-abd9-d5926ada9efe
USD,Electronics,6f5ce14b-6cb1-40bb-a301-7e58bf02512c
USD,Electronics,15d40e3a-9ab9-4e28-b93d-43e4ff3ee1d2
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
SEK,Electronics,4de51747-4fd1-42c2-b17d-2f690062abe3
USD,Electronics,9fa59891-58e2-4477-a363-c36a884c5745
SEK,Electronics,247acb9f-aede-4aaf-956b-0dc1fdaf59fd
USD,Electronics,45b049ed-87e3-4e7a-bc8a-f50c5c0a6b4e
USD,Electronics,efff7b52-8a8c-4435-81aa-2b7fdd72f4f5
USD,Electronics,940acd6f-7600-4d43-b4d9-c3f2f0e1d6c4
USD,Electronics,738c472b-1ff3-4385-8a0b-941378056a7d
USD,Electronics,89dbfe1d-c511-4968-a8c7-b23a5e43c271
USD,Electronics,9fa59891-58e2-4477-a363-c36a884c5745
SEK,Electronics,d88a72e0-7b71-4820-ac0c-82e9804a7422
USD,Electronics,241c9fcf-afb5-4261-afb4-aec1caffac24
USD,Electronics,65e592f8-f5a2-43aa-bb28-48744df2f8d8
USD,Electronics,549af7d7-0e2a-43ac-9fff-ad3a97003aca
USD,Electronics,3962ad8a-ed96-4f7f-bc16-df57fef12bf1
USD,Electronics,c69d1c0a-1d54-4ff2-b77d-9edeee372b8a
USD,Electronics,5b770425-292f-4551-aa53-869329399f34
USD,Electronics,bebce09f-ef7b-4c76-908f-f876c1575ab9
USD,Electronics,acb8cc8c-6582-42c6-b1dd-1c1ded5cc4ee
USD,Electronics,837db77b-d211-4bf0-802f-fa59b3f86a52
USD,Electronics,cacb5ccf-fbb1-407a-b3aa-2d0423b32de8
USD,Electronics,39e37c36-d118-4b30-94ac-7f9d07645e0b
USD,Electronics,a8d41c0b-4064-47f0-9e7e-e5f1c1642546
USD,Electronics,ce3c067d-dd27-4f16-b7ff-2a2833f4f589
USD,Electronics,e4729745-9e54-4d91-97a1-1971d4d8cf54
USD,Electronics,efd5a374-33f5-412d-871d-548dbb0dbd7c
USD,Electronics,bb49fc1e-40f7-4092-8bb8-8c2bf29a8d54
USD,Electronics,d3b96014-1e6c-4d9b-bfb2-5ede4acb494e
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,8ff269bb-d5dd-4c98-a4ed-6ece64f4be7b
USD,Electronics,241c9fcf-afb5-4261-afb4-aec1caffac24
USD,Electronics,665eb125-72ac-41be-b50b-c18ea52dd417
USD,Electronics,d3d84892-e556-4c91-a632-71509ccc7021
USD,Electronics,02326a57-3d06-4659-ac48-a67bafe43b98
USD,Electronics,2ff923ce-870b-4aec-adfc-622174850509
USD,Electronics,3ed1602c-c06b-4801-bf2d-263bf5d12e3a
USD,Electronics,c69d1c0a-1d54-4ff2-b77d-9edeee372b8a
USD,Electronics,97b07d24-20f8-4c5a-8bc9-01565548c4e7
USD,Electronics,c77b88b3-531b-4e26-a02c-8cd2ef645d4a
SEK,Electronics,4a10a890-64c7-4f8a-86c3-a6438d811cdd
USD,Electronics,144f658a-c472-40bb-b076-c9fac729d724
USD,Electronics,f0a0a7d5-4d08-4b81-adcc-4b572766861a
USD,Electronics,80a0dc3a-694f-43b5-9320-81d52ff0d84b
USD,Electronics,38f08f3a-5252-45d4-8823-9614ca024a61
USD,Electronics,864606e7-5a74-41d2-8368-71bad77184e8
USD,Electronics,545a8c68-1757-450b-90a1-af8e28eae360
USD,Electronics,75505fde-a995-4113-81c5-d198ef652803
USD,Electronics,7bae08f1-7748-459f-abd9-d5926ada9efe
USD,Electronics,8f560cca-e99d-4f69-96b3-37417e8fca6b
USD,Electronics,738c472b-1ff3-4385-8a0b-941378056a7d
SEK,Electronics,54f95628-698d-4c10-8ca3-4617f4768c28
USD,Electronics,e75b3112-0c4d-42d0-ad0e-3bdb345c7583
USD,Electronics,db6d8972-532e-4e6d-b70c-7592414e3bd4
USD,Electronics,fd997f5b-6cb0-4884-8fc2-54b33ed97b8e
USD,Electronics,665eb125-72ac-41be-b50b-c18ea52dd417
USD,Electronics,3005acac-11ed-472b-a6f6-e2db99240985
USD,Electronics,cb53a271-9b91-481b-97ae-774863c91e00
USD,Electronics,525a02ef-4832-4a0c-b17e-e6defe7e068a
USD,Electronics,cacb5ccf-fbb1-407a-b3aa-2d0423b32de8
USD,Electronics,b8f04445-7ae0-47b7-9e04-6b0695671b12
USD,Electronics,c035f0fe-452c-430f-8957-96ef14047f7c
USD,Electronics,bda1c2a5-196b-440c-a615-b4505fa17d68
USD,Electronics,bebce09f-ef7b-4c76-908f-f876c1575ab9
USD,Electronics,2f3bc8cd-1cb8-4ca6-82dd-868322d741f7
USD,Electronics,4999c4ba-424a-4cef-b9f4-093697a42d33
USD,Electronics,d3b96014-1e6c-4d9b-bfb2-5ede4acb494e
USD,Electronics,940acd6f-7600-4d43-b4d9-c3f2f0e1d6c4
USD,Electronics,bd7c8478-2136-4638-bc87-c7d1c557ce3b
USD,Electronics,efe75665-fff9-4d57-86c6-6e87664067fc
USD,Electronics,5f3249b9-0150-4b52-9c3b-e1c90efbb2e6
USD,Electronics,bb42cdf7-64f9-4c34-873a-8677918d5d90
USD,Electronics,bd7c8478-2136-4638-bc87-c7d1c557ce3b
USD,Electronics,d2895cb6-8fc0-467c-af91-70e140d558e7
USD,Electronics,f4a4ba48-4c7e-410b-8990-9e53e0fc4b55
USD,Electronics,80a0dc3a-694f-43b5-9320-81d52ff0d84b
USD,Electronics,4d4d6bbd-3715-4970-935c-587c06cbb3b8
USD,Electronics,83de77fd-60d0-470c-8fdc-9a9e1352f66a
USD,Electronics,4ff6dfa1-0070-4f75-a49e-ae9643a18982
USD,Electronics,cacb5ccf-fbb1-407a-b3aa-2d0423b32de8
USD,Electronics,cacb5ccf-fbb1-407a-b3aa-2d0423b32de8
SEK,Electronics,7f88d43c-def2-4463-8f9c-7ab3e64748d7
USD,Electronics,5f3249b9-0150-4b52-9c3b-e1c90efbb2e6
USD,Electronics,b041e74e-f2cf-4820-9df3-471ee6daa3bf
USD,Electronics,eaf5ecd6-7ea7-4fe0-972e-d7441c3357da
USD,Electronics,acb8cc8c-6582-42c6-b1dd-1c1ded5cc4ee
USD,Electronics,0ed0749d-ed9d-41dd-9af2-dfcfd800992d
USD,Electronics,3ba3abed-ee15-4118-9d35-ebe5b70d8e88
USD,Electronics,5e52f51c-7b74-43d2-b01d-d97fe0c975e0
USD,Electronics,7fe92636-b70e-46cf-be43-680f14c61263
USD,Electronics,5dd2367b-4b1b-4770-9140-28686c489434
USD,Electronics,738c472b-1ff3-4385-8a0b-941378056a7d
SEK,Electronics,58b37620-1ce6-4d51-9e58-a2520a6fa0e4
USD,Electronics,9ff7af92-6460-4e4d-a542-b9c2b7699b1c
USD,Electronics,ad7b2d6b-4851-4707-a60c-1f92f5e0f659
USD,Electronics,38b9888d-f55f-41dd-8cc0-e3cb7707bbc9
SEK,Electronics,7ca3024f-ad54-4965-a9f0-cb44a6b10fd4
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
USD,Electronics,756c0620-40aa-48b6-a4ca-a584dd82b4dc
USD,Electronics,a8f6966c-b9aa-4c63-b238-beb13e031f5e
SEK,Electronics,2e628571-4f20-4f35-b3b0-e7e6e6190321
USD,Electronics,d2bf5873-744f-411b-bfff-6329347fd87a
USD,Electronics,91783f96-e6e0-4702-a5be-01b8cc75cfb8
USD,Electronics,09399528-1e33-47bd-8304-d1c2dff6840e
SEK,Electronics,1f4c1fe8-0837-4420-93b1-b95bfbea0e19
USD,Electronics,5e52f51c-7b74-43d2-b01d-d97fe0c975e0
USD,Electronics,a8b57812-1548-4505-871b-7e9384dc8fe7
USD,Electronics,146556ad-f486-4d13-85d2-de405b1250f2
USD,Electronics,836b05ad-1158-423e-8603-abb32de016e1
USD,Electronics,a63754d0-8e6d-4901-9007-f6ecde4bcb66
USD,Electronics,8ff269bb-d5dd-4c98-a4ed-6ece64f4be7b
USD,Electronics,549af7d7-0e2a-43ac-9fff-ad3a97003aca
USD,Electronics,1053f9a6-5bc5-4bda-853d-8804ff045858
USD,Electronics,f260f160-ca85-4616-9d40-d56a2be2dc49
USD,Electronics,05cf780e-18d0-4d56-addd-d026e8130c2b
USD,Electronics,462889ec-f16a-43d1-bbc7-bd567c775958
SEK,Electronics,dbe209a0-a498-4fbd-b788-cdad16d02647
USD,Electronics,144f658a-c472-40bb-b076-c9fac729d724
USD,Electronics,4999c4ba-424a-4cef-b9f4-093697a42d33
USD,Electronics,f535dfbe-900f-4528-b33a-78f18bd46bd0
USD,Electronics,940acd6f-7600-4d43-b4d9-c3f2f0e1d6c4
USD,Electronics,bb61a297-2773-4d60-922a-4289a2ffc880
USD,Electronics,61e74b77-0fc5-4301-821a-7f2143977bcf
USD,Electronics,ce8e4658-3843-41d5-91cc-70a6f7c2d469
USD,Electronics,00bdffd5-3e31-42c3-a843-588bc9281a2b
USD,Electronics,3161a321-e1f8-4130-89a1-6584801522af
USD,Electronics,efd5a374-33f5-412d-871d-548dbb0dbd7c
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
SEK,Electronics,acb7c3d4-00b2-4ae2-a9c0-cf95108c9a1d
SEK,Electronics,be917f38-cc1b-4099-9706-62176704d3b4
USD,Electronics,4999c4ba-424a-4cef-b9f4-093697a42d33
USD,Electronics,7745c508-fdc2-4c89-978d-9a891a059657
USD,Electronics,2787884a-ab80-484b-984f-3c4bafa458c9
USD,Electronics,bf6a3757-7d61-4dce-ad6a-954dd0f7ff50
USD,Electronics,bb49fc1e-40f7-4092-8bb8-8c2bf29a8d54
USD,Electronics,345eac8f-631b-45f9-8084-5bbdfff39e90
USD,Electronics,182b57e7-3663-481c-bdb8-09891b185232
USD,Electronics,b8f04445-7ae0-47b7-9e04-6b0695671b12
USD,Electronics,15d40e3a-9ab9-4e28-b93d-43e4ff3ee1d2
USD,Electronics,2a6d2311-f1be-4d19-bb94-9d6cf167d539
USD,Electronics,70320f33-3c3d-40a5-8466-333ae39138f0
USD,Electronics,14d8e175-5db7-4a70-adf3-456982d1793c
USD,Electronics,5c8ab970-31b4-49a9-a19e-0a6adca3726a
SEK,Electronics,efcbfabe-d870-447a-bc9c-d736ec09b773
USD,Electronics,2dd24622-ec4c-4627-bd05-2a6908e37cdf
SEK,Electronics,24e4d6c2-a029-4166-bd3c-9335a02ed8aa
USD,Electronics,e22ad9b9-7a07-435e-9c18-f7da75fc9930
USD,Electronics,553560df-c693-49e6-ba2b-89a19b2ff1e7
USD,Electronics,66f24cfd-f319-4fc4-869d-8c88ef43244d
USD,Electronics,66f24cfd-f319-4fc4-869d-8c88ef43244d
USD,Electronics,0ffdf61d-0c5b-4fd0-949e-6bcedd36d3c1
USD,Electronics,a4259d02-85e6-476c-b1d9-2b7981f84cd9
USD,Electronics,f2d2c8d7-b2e4-4dc5-b73c-e8efaa562947
USD,Electronics,4999c4ba-424a-4cef-b9f4-093697a42d33
SEK,Electronics,5e282a49-74ab-49be-af40-6899d698081f
USD,Electronics,6582d04a-1af9-4227-8b4c-1550d8ad438a
SEK,Electronics,f9c94144-947c-4757-8a5f-490d7362f61d
USD,Electronics,0058be0d-a25e-4c7c-8ca0-4c40ad18c64e
USD,Electronics,e22f9544-ea7b-4851-968f-fce17649fb67
USD,Electronics,7745c508-fdc2-4c89-978d-9a891a059657
USD,Electronics,ce9235a0-bac3-47c0-9320-91eb12642d69
